userId	geneSymbol	geneName	entrezgene	gLink
ABCF1	ABCF1	ATP binding cassette subfamily F member 1	23	https://www.ncbi.nlm.nih.gov/gene/?term=23
CR1	CR1	complement C3b/C4b receptor 1 (Knops blood group)	1378	https://www.ncbi.nlm.nih.gov/gene/?term=1378
CTSD	CTSD	cathepsin D	1509	https://www.ncbi.nlm.nih.gov/gene/?term=1509
LOC100287896	LOC100287896	uncharacterized LOC100287896	100287896	https://www.ncbi.nlm.nih.gov/gene/?term=100287896
GOLGB1	GOLGB1	golgin B1	2804	https://www.ncbi.nlm.nih.gov/gene/?term=2804
DHRS9	DHRS9	dehydrogenase/reductase 9	10170	https://www.ncbi.nlm.nih.gov/gene/?term=10170
RNASET2	RNASET2	ribonuclease T2	8635	https://www.ncbi.nlm.nih.gov/gene/?term=8635
AP2A1	AP2A1	adaptor related protein complex 2 subunit alpha 1	160	https://www.ncbi.nlm.nih.gov/gene/?term=160
TMEM140	TMEM140	transmembrane protein 140	55281	https://www.ncbi.nlm.nih.gov/gene/?term=55281
GAS7	GAS7	growth arrest specific 7	8522	https://www.ncbi.nlm.nih.gov/gene/?term=8522
THUMPD3	THUMPD3	THUMP domain containing 3	25917	https://www.ncbi.nlm.nih.gov/gene/?term=25917
LOC100996455	LOC100996455	uncharacterized LOC100996455	100996455	https://www.ncbi.nlm.nih.gov/gene/?term=100996455
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
HFE	HFE	homeostatic iron regulator	3077	https://www.ncbi.nlm.nih.gov/gene/?term=3077
ABCC5-AS1	ABCC5-AS1	ABCC5 antisense RNA 1	100873982	https://www.ncbi.nlm.nih.gov/gene/?term=100873982
LOC102723725	LOC102723725	uncharacterized LOC102723725	102723725	https://www.ncbi.nlm.nih.gov/gene/?term=102723725
SNORD38A	SNORD38A	small nucleolar RNA, C/D box 38A	94162	https://www.ncbi.nlm.nih.gov/gene/?term=94162
CTSG	CTSG	cathepsin G	1511	https://www.ncbi.nlm.nih.gov/gene/?term=1511
CTSC	CTSC	cathepsin C	1075	https://www.ncbi.nlm.nih.gov/gene/?term=1075
CREB3L2	CREB3L2	cAMP responsive element binding protein 3 like 2	64764	https://www.ncbi.nlm.nih.gov/gene/?term=64764
DOCK2	DOCK2	dedicator of cytokinesis 2	1794	https://www.ncbi.nlm.nih.gov/gene/?term=1794
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
ZBED3	ZBED3	zinc finger BED-type containing 3	84327	https://www.ncbi.nlm.nih.gov/gene/?term=84327
OAS1	OAS1	2'-5'-oligoadenylate synthetase 1	4938	https://www.ncbi.nlm.nih.gov/gene/?term=4938
LOC101927511	LOC101927511	uncharacterized LOC101927511	101927511	https://www.ncbi.nlm.nih.gov/gene/?term=101927511
FAM3D	FAM3D	family with sequence similarity 3 member D	131177	https://www.ncbi.nlm.nih.gov/gene/?term=131177
TAMM41	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	132001	https://www.ncbi.nlm.nih.gov/gene/?term=132001
FLJ42627	FLJ42627	uncharacterized LOC645644	645644	https://www.ncbi.nlm.nih.gov/gene/?term=645644
OR11G2	OR11G2	olfactory receptor family 11 subfamily G member 2	390439	https://www.ncbi.nlm.nih.gov/gene/?term=390439
LOC101929272	LOC101929272	uncharacterized LOC101929272	101929272	https://www.ncbi.nlm.nih.gov/gene/?term=101929272
MT1F	MT1F	metallothionein 1F	4494	https://www.ncbi.nlm.nih.gov/gene/?term=4494
DPEP2	DPEP2	dipeptidase 2	64174	https://www.ncbi.nlm.nih.gov/gene/?term=64174
RBMS1	RBMS1	RNA binding motif single stranded interacting protein 1	5937	https://www.ncbi.nlm.nih.gov/gene/?term=5937
WAS	WAS	Wiskott-Aldrich syndrome	7454	https://www.ncbi.nlm.nih.gov/gene/?term=7454
DENND2D	DENND2D	DENN domain containing 2D	79961	https://www.ncbi.nlm.nih.gov/gene/?term=79961
CD1C	CD1C	CD1c molecule	911	https://www.ncbi.nlm.nih.gov/gene/?term=911
TBXAS1	TBXAS1	thromboxane A synthase 1	6916	https://www.ncbi.nlm.nih.gov/gene/?term=6916
LGALS9C	LGALS9C	galectin 9C	654346	https://www.ncbi.nlm.nih.gov/gene/?term=654346
SDS	SDS	serine dehydratase	10993	https://www.ncbi.nlm.nih.gov/gene/?term=10993
FADS2	FADS2	fatty acid desaturase 2	9415	https://www.ncbi.nlm.nih.gov/gene/?term=9415
MIR4513	MIR4513	microRNA 4513	100616183	https://www.ncbi.nlm.nih.gov/gene/?term=100616183
TMEM50B	TMEM50B	transmembrane protein 50B	757	https://www.ncbi.nlm.nih.gov/gene/?term=757
HIST1H1C	HIST1H1C	histone cluster 1 H1 family member c	3006	https://www.ncbi.nlm.nih.gov/gene/?term=3006
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
RXRA	RXRA	retinoid X receptor alpha	6256	https://www.ncbi.nlm.nih.gov/gene/?term=6256
GPD1	GPD1	glycerol-3-phosphate dehydrogenase 1	2819	https://www.ncbi.nlm.nih.gov/gene/?term=2819
MFNG	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	4242	https://www.ncbi.nlm.nih.gov/gene/?term=4242
MDH2	MDH2	malate dehydrogenase 2	4191	https://www.ncbi.nlm.nih.gov/gene/?term=4191
ZNRF2	ZNRF2	zinc and ring finger 2	223082	https://www.ncbi.nlm.nih.gov/gene/?term=223082
NPL	NPL	N-acetylneuraminate pyruvate lyase	80896	https://www.ncbi.nlm.nih.gov/gene/?term=80896
MIR5194	MIR5194	microRNA 5194	100847051	https://www.ncbi.nlm.nih.gov/gene/?term=100847051
VPS37B	VPS37B	VPS37B, ESCRT-I subunit	79720	https://www.ncbi.nlm.nih.gov/gene/?term=79720
S100B	S100B	S100 calcium binding protein B	6285	https://www.ncbi.nlm.nih.gov/gene/?term=6285
MRC1	MRC1	mannose receptor C-type 1	4360	https://www.ncbi.nlm.nih.gov/gene/?term=4360
LOC101928589	LOC101928589	uncharacterized LOC101928589	101928589	https://www.ncbi.nlm.nih.gov/gene/?term=101928589
PCED1B-AS1	PCED1B-AS1	PCED1B antisense RNA 1	100233209	https://www.ncbi.nlm.nih.gov/gene/?term=100233209
P2RY11	P2RY11	purinergic receptor P2Y11	5032	https://www.ncbi.nlm.nih.gov/gene/?term=5032
MIR4706	MIR4706	microRNA 4706	100616490	https://www.ncbi.nlm.nih.gov/gene/?term=100616490
IMMT	IMMT	inner membrane mitochondrial protein	10989	https://www.ncbi.nlm.nih.gov/gene/?term=10989
ARGFXP2	ARGFXP2	arginine-fifty homeobox pseudogene 2	503640	https://www.ncbi.nlm.nih.gov/gene/?term=503640
CD1E	CD1E	CD1e molecule	913	https://www.ncbi.nlm.nih.gov/gene/?term=913
LUZP1	LUZP1	leucine zipper protein 1	7798	https://www.ncbi.nlm.nih.gov/gene/?term=7798
ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	9938	https://www.ncbi.nlm.nih.gov/gene/?term=9938
CD300LF	CD300LF	CD300 molecule like family member f	146722	https://www.ncbi.nlm.nih.gov/gene/?term=146722
FFAR4	FFAR4	free fatty acid receptor 4	338557	https://www.ncbi.nlm.nih.gov/gene/?term=338557
LOC102724290	LOC102724290	uncharacterized LOC102724290	102724290	https://www.ncbi.nlm.nih.gov/gene/?term=102724290
ACOT1	ACOT1	acyl-CoA thioesterase 1	641371	https://www.ncbi.nlm.nih.gov/gene/?term=641371
C20orf197	C20orf197	chromosome 20 open reading frame 197	284756	https://www.ncbi.nlm.nih.gov/gene/?term=284756
LINC00544	LINC00544	long intergenic non-protein coding RNA 544	440131	https://www.ncbi.nlm.nih.gov/gene/?term=440131
FLJ31356	FLJ31356	uncharacterized protein FLJ31356	403150	https://www.ncbi.nlm.nih.gov/gene/?term=403150
CPQ	CPQ	carboxypeptidase Q	10404	https://www.ncbi.nlm.nih.gov/gene/?term=10404
RNF166	RNF166	ring finger protein 166	115992	https://www.ncbi.nlm.nih.gov/gene/?term=115992
IPMK	IPMK	inositol polyphosphate multikinase	253430	https://www.ncbi.nlm.nih.gov/gene/?term=253430
RAB43	RAB43	RAB43, member RAS oncogene family	339122	https://www.ncbi.nlm.nih.gov/gene/?term=339122
LOC101928272	LOC101928272	uncharacterized LOC101928272	101928272	https://www.ncbi.nlm.nih.gov/gene/?term=101928272
GPR33	GPR33	G protein-coupled receptor 33 (gene/pseudogene)	2856	https://www.ncbi.nlm.nih.gov/gene/?term=2856
ZNF414	ZNF414	zinc finger protein 414	84330	https://www.ncbi.nlm.nih.gov/gene/?term=84330
EIF4EBP2	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	1979	https://www.ncbi.nlm.nih.gov/gene/?term=1979
DNMBP-AS1	DNMBP-AS1	DNMBP antisense RNA 1	100188954	https://www.ncbi.nlm.nih.gov/gene/?term=100188954
MIR4787	MIR4787	microRNA 4787	100616138	https://www.ncbi.nlm.nih.gov/gene/?term=100616138
UTP18	UTP18	UTP18, small subunit processome component	51096	https://www.ncbi.nlm.nih.gov/gene/?term=51096
LOC101927584	LOC101927584	uncharacterized LOC101927584	101927584	https://www.ncbi.nlm.nih.gov/gene/?term=101927584
GTF3C2	GTF3C2	general transcription factor IIIC subunit 2	2976	https://www.ncbi.nlm.nih.gov/gene/?term=2976
DOK3	DOK3	docking protein 3	79930	https://www.ncbi.nlm.nih.gov/gene/?term=79930
DENND4B	DENND4B	DENN domain containing 4B	9909	https://www.ncbi.nlm.nih.gov/gene/?term=9909
OSBPL11	OSBPL11	oxysterol binding protein like 11	114885	https://www.ncbi.nlm.nih.gov/gene/?term=114885
MTAP	MTAP	methylthioadenosine phosphorylase	4507	https://www.ncbi.nlm.nih.gov/gene/?term=4507
PRL	PRL	prolactin	5617	https://www.ncbi.nlm.nih.gov/gene/?term=5617
ZRSR2	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	8233	https://www.ncbi.nlm.nih.gov/gene/?term=8233
TRIM22	TRIM22	tripartite motif containing 22	10346	https://www.ncbi.nlm.nih.gov/gene/?term=10346
LOC153684	LOC153684	uncharacterized LOC153684	153684	https://www.ncbi.nlm.nih.gov/gene/?term=153684
MANBA	MANBA	mannosidase beta	4126	https://www.ncbi.nlm.nih.gov/gene/?term=4126
DNAH10	DNAH10	dynein axonemal heavy chain 10	196385	https://www.ncbi.nlm.nih.gov/gene/?term=196385
OSBP	OSBP	oxysterol binding protein	5007	https://www.ncbi.nlm.nih.gov/gene/?term=5007
HM13-AS1	HM13-AS1	HM13 antisense RNA 1	100874042	https://www.ncbi.nlm.nih.gov/gene/?term=100874042
SIGLEC11	SIGLEC11	sialic acid binding Ig like lectin 11	114132	https://www.ncbi.nlm.nih.gov/gene/?term=114132
NAT8B	NAT8B	N-acetyltransferase 8B (putative, gene/pseudogene)	51471	https://www.ncbi.nlm.nih.gov/gene/?term=51471
C20orf202	C20orf202	chromosome 20 open reading frame 202	400831	https://www.ncbi.nlm.nih.gov/gene/?term=400831
LIPA	LIPA	lipase A, lysosomal acid type	3988	https://www.ncbi.nlm.nih.gov/gene/?term=3988
NREP	NREP	neuronal regeneration related protein	9315	https://www.ncbi.nlm.nih.gov/gene/?term=9315
MIR7850	MIR7850	microRNA 7850	102465838	https://www.ncbi.nlm.nih.gov/gene/?term=102465838
MIR5684	MIR5684	microRNA 5684	100847071	https://www.ncbi.nlm.nih.gov/gene/?term=100847071
MSTO2P	MSTO2P	misato family member 2, pseudogene	100129405	https://www.ncbi.nlm.nih.gov/gene/?term=100129405
HAUS6	HAUS6	HAUS augmin like complex subunit 6	54801	https://www.ncbi.nlm.nih.gov/gene/?term=54801
PPOX	PPOX	protoporphyrinogen oxidase	5498	https://www.ncbi.nlm.nih.gov/gene/?term=5498
AQP10	AQP10	aquaporin 10	89872	https://www.ncbi.nlm.nih.gov/gene/?term=89872
ITGB2	ITGB2	integrin subunit beta 2	3689	https://www.ncbi.nlm.nih.gov/gene/?term=3689
RNF175	RNF175	ring finger protein 175	285533	https://www.ncbi.nlm.nih.gov/gene/?term=285533
RFX3	RFX3	regulatory factor X3	5991	https://www.ncbi.nlm.nih.gov/gene/?term=5991
THRA	THRA	thyroid hormone receptor alpha	7067	https://www.ncbi.nlm.nih.gov/gene/?term=7067
SIGLEC16	SIGLEC16	sialic acid binding Ig like lectin 16 (gene/pseudogene)	400709	https://www.ncbi.nlm.nih.gov/gene/?term=400709
ERVFRD-1	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope	405754	https://www.ncbi.nlm.nih.gov/gene/?term=405754
USP4	USP4	ubiquitin specific peptidase 4	7375	https://www.ncbi.nlm.nih.gov/gene/?term=7375
ACPP	ACPP	acid phosphatase, prostate	55	https://www.ncbi.nlm.nih.gov/gene/?term=55
TXNDC11	TXNDC11	thioredoxin domain containing 11	51061	https://www.ncbi.nlm.nih.gov/gene/?term=51061
NADK	NADK	NAD kinase	65220	https://www.ncbi.nlm.nih.gov/gene/?term=65220
FIG4	FIG4	FIG4 phosphoinositide 5-phosphatase	9896	https://www.ncbi.nlm.nih.gov/gene/?term=9896
CENPA	CENPA	centromere protein A	1058	https://www.ncbi.nlm.nih.gov/gene/?term=1058
MIR4487	MIR4487	microRNA 4487	100616222	https://www.ncbi.nlm.nih.gov/gene/?term=100616222
CES3	CES3	carboxylesterase 3	23491	https://www.ncbi.nlm.nih.gov/gene/?term=23491
SLCO2B1	SLCO2B1	solute carrier organic anion transporter family member 2B1	11309	https://www.ncbi.nlm.nih.gov/gene/?term=11309
LOC101928215	LOC101928215	uncharacterized LOC101928215	101928215	https://www.ncbi.nlm.nih.gov/gene/?term=101928215
CCDC138	CCDC138	coiled-coil domain containing 138	165055	https://www.ncbi.nlm.nih.gov/gene/?term=165055
PACRG-AS1	PACRG-AS1	PACRG antisense RNA 1	285796	https://www.ncbi.nlm.nih.gov/gene/?term=285796
NLRC4	NLRC4	NLR family CARD domain containing 4	58484	https://www.ncbi.nlm.nih.gov/gene/?term=58484
HCLS1	HCLS1	hematopoietic cell-specific Lyn substrate 1	3059	https://www.ncbi.nlm.nih.gov/gene/?term=3059
OGG1	OGG1	8-oxoguanine DNA glycosylase	4968	https://www.ncbi.nlm.nih.gov/gene/?term=4968
ZNF331	ZNF331	zinc finger protein 331	55422	https://www.ncbi.nlm.nih.gov/gene/?term=55422
LY86	LY86	lymphocyte antigen 86	9450	https://www.ncbi.nlm.nih.gov/gene/?term=9450
STX7	STX7	syntaxin 7	8417	https://www.ncbi.nlm.nih.gov/gene/?term=8417
TMEM184C	TMEM184C	transmembrane protein 184C	55751	https://www.ncbi.nlm.nih.gov/gene/?term=55751
HIST1H2BD	HIST1H2BD	histone cluster 1 H2B family member d	3017	https://www.ncbi.nlm.nih.gov/gene/?term=3017
SLC22A16	SLC22A16	solute carrier family 22 member 16	85413	https://www.ncbi.nlm.nih.gov/gene/?term=85413
TFAP4	TFAP4	transcription factor AP-4	7023	https://www.ncbi.nlm.nih.gov/gene/?term=7023
TXNIP	TXNIP	thioredoxin interacting protein	10628	https://www.ncbi.nlm.nih.gov/gene/?term=10628
TMEM53	TMEM53	transmembrane protein 53	79639	https://www.ncbi.nlm.nih.gov/gene/?term=79639
C19orf24	C19orf24	chromosome 19 open reading frame 24	55009	https://www.ncbi.nlm.nih.gov/gene/?term=55009
FOLR2	FOLR2	folate receptor beta	2350	https://www.ncbi.nlm.nih.gov/gene/?term=2350
TNFRSF14	TNFRSF14	TNF receptor superfamily member 14	8764	https://www.ncbi.nlm.nih.gov/gene/?term=8764
HAMP	HAMP	hepcidin antimicrobial peptide	57817	https://www.ncbi.nlm.nih.gov/gene/?term=57817
