userId	geneSymbol	geneName	entrezgene	gLink
LOC101929759	LOC101929759	uncharacterized LOC101929759	101929759	https://www.ncbi.nlm.nih.gov/gene/?term=101929759
LOC101927369	LOC101927369	uncharacterized LOC101927369	101927369	https://www.ncbi.nlm.nih.gov/gene/?term=101927369
PI3	PI3	peptidase inhibitor 3	5266	https://www.ncbi.nlm.nih.gov/gene/?term=5266
MIR3611	MIR3611	microRNA 3611	100500890	https://www.ncbi.nlm.nih.gov/gene/?term=100500890
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
TM4SF1	TM4SF1	transmembrane 4 L six family member 1	4071	https://www.ncbi.nlm.nih.gov/gene/?term=4071
MIR4439	MIR4439	microRNA 4439	100616207	https://www.ncbi.nlm.nih.gov/gene/?term=100616207
NNMT	NNMT	nicotinamide N-methyltransferase	4837	https://www.ncbi.nlm.nih.gov/gene/?term=4837
MIR3163	MIR3163	microRNA 3163	100423029	https://www.ncbi.nlm.nih.gov/gene/?term=100423029
OR56A1	OR56A1	olfactory receptor family 56 subfamily A member 1	120796	https://www.ncbi.nlm.nih.gov/gene/?term=120796
MIR135B	MIR135B	microRNA 135b	442891	https://www.ncbi.nlm.nih.gov/gene/?term=442891
LIMS1	LIMS1	LIM zinc finger domain containing 1	3987	https://www.ncbi.nlm.nih.gov/gene/?term=3987
C5orf30	C5orf30	chromosome 5 open reading frame 30	90355	https://www.ncbi.nlm.nih.gov/gene/?term=90355
CDC42SE1	CDC42SE1	CDC42 small effector 1	56882	https://www.ncbi.nlm.nih.gov/gene/?term=56882
INSIG2	INSIG2	insulin induced gene 2	51141	https://www.ncbi.nlm.nih.gov/gene/?term=51141
SERPINB8	SERPINB8	serpin family B member 8	5271	https://www.ncbi.nlm.nih.gov/gene/?term=5271
HOMEZ	HOMEZ	homeobox and leucine zipper encoding	57594	https://www.ncbi.nlm.nih.gov/gene/?term=57594
TNFAIP6	TNFAIP6	TNF alpha induced protein 6	7130	https://www.ncbi.nlm.nih.gov/gene/?term=7130
LOC389834	LOC389834	NA	389834	https://www.ncbi.nlm.nih.gov/gene/?term=389834
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	https://www.ncbi.nlm.nih.gov/gene/?term=27299
MT1L	MT1L	metallothionein 1L, pseudogene	4500	https://www.ncbi.nlm.nih.gov/gene/?term=4500
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
CLCF1	CLCF1	cardiotrophin like cytokine factor 1	23529	https://www.ncbi.nlm.nih.gov/gene/?term=23529
LOC644090	LOC644090	uncharacterized LOC644090	644090	https://www.ncbi.nlm.nih.gov/gene/?term=644090
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	https://www.ncbi.nlm.nih.gov/gene/?term=651746
MIR584	MIR584	microRNA 584	693169	https://www.ncbi.nlm.nih.gov/gene/?term=693169
MYH11	MYH11	myosin heavy chain 11	4629	https://www.ncbi.nlm.nih.gov/gene/?term=4629
DDIT4	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
MIR378D2	MIR378D2	microRNA 378d-2	100616169	https://www.ncbi.nlm.nih.gov/gene/?term=100616169
PIK3AP1	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	118788	https://www.ncbi.nlm.nih.gov/gene/?term=118788
DPP4	DPP4	dipeptidyl peptidase 4	1803	https://www.ncbi.nlm.nih.gov/gene/?term=1803
CES1	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
MIR1262	MIR1262	microRNA 1262	100302279	https://www.ncbi.nlm.nih.gov/gene/?term=100302279
NCR1	NCR1	natural cytotoxicity triggering receptor 1	9437	https://www.ncbi.nlm.nih.gov/gene/?term=9437
GBP5	GBP5	guanylate binding protein 5	115362	https://www.ncbi.nlm.nih.gov/gene/?term=115362
USP27X-AS1	USP27X-AS1	USP27X antisense RNA 1 (head to head)	158572	https://www.ncbi.nlm.nih.gov/gene/?term=158572
AGAP4	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	119016	https://www.ncbi.nlm.nih.gov/gene/?term=119016
CPED1	CPED1	cadherin like and PC-esterase domain containing 1	79974	https://www.ncbi.nlm.nih.gov/gene/?term=79974
LINC01094	LINC01094	long intergenic non-protein coding RNA 1094	100505702	https://www.ncbi.nlm.nih.gov/gene/?term=100505702
BEST3	BEST3	bestrophin 3	144453	https://www.ncbi.nlm.nih.gov/gene/?term=144453
MMP9	MMP9	matrix metallopeptidase 9	4318	https://www.ncbi.nlm.nih.gov/gene/?term=4318
CKAP4	CKAP4	cytoskeleton associated protein 4	10970	https://www.ncbi.nlm.nih.gov/gene/?term=10970
ZHX2	ZHX2	zinc fingers and homeoboxes 2	22882	https://www.ncbi.nlm.nih.gov/gene/?term=22882
F3	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
RIC8B	RIC8B	RIC8 guanine nucleotide exchange factor B	55188	https://www.ncbi.nlm.nih.gov/gene/?term=55188
PTGS2	PTGS2	prostaglandin-endoperoxide synthase 2	5743	https://www.ncbi.nlm.nih.gov/gene/?term=5743
MIS18A	MIS18A	MIS18 kinetochore protein A	54069	https://www.ncbi.nlm.nih.gov/gene/?term=54069
MT1IP	MT1IP	metallothionein 1I, pseudogene	644314	https://www.ncbi.nlm.nih.gov/gene/?term=644314
ANKRD1	ANKRD1	ankyrin repeat domain 1	27063	https://www.ncbi.nlm.nih.gov/gene/?term=27063
OPTN	OPTN	optineurin	10133	https://www.ncbi.nlm.nih.gov/gene/?term=10133
DHRS4L1	DHRS4L1	dehydrogenase/reductase 4 like 1	728635	https://www.ncbi.nlm.nih.gov/gene/?term=728635
LOC158434	LOC158434	uncharacterized LOC158434	158434	https://www.ncbi.nlm.nih.gov/gene/?term=158434
CRIM1	CRIM1	cysteine rich transmembrane BMP regulator 1	51232	https://www.ncbi.nlm.nih.gov/gene/?term=51232
MIR6737	MIR6737	microRNA 6737	102465441	https://www.ncbi.nlm.nih.gov/gene/?term=102465441
MIR1538	MIR1538	microRNA 1538	100302119	https://www.ncbi.nlm.nih.gov/gene/?term=100302119
EBI3	EBI3	Epstein-Barr virus induced 3	10148	https://www.ncbi.nlm.nih.gov/gene/?term=10148
MGC27345	MGC27345	uncharacterized protein MGC27345	157247	https://www.ncbi.nlm.nih.gov/gene/?term=157247
DARS	DARS	aspartyl-tRNA synthetase	1615	https://www.ncbi.nlm.nih.gov/gene/?term=1615
MT1E	MT1E	metallothionein 1E	4493	https://www.ncbi.nlm.nih.gov/gene/?term=4493
ZC3H12D	ZC3H12D	zinc finger CCCH-type containing 12D	340152	https://www.ncbi.nlm.nih.gov/gene/?term=340152
WBP1	WBP1	WW domain binding protein 1	23559	https://www.ncbi.nlm.nih.gov/gene/?term=23559
HNMT	HNMT	histamine N-methyltransferase	3176	https://www.ncbi.nlm.nih.gov/gene/?term=3176
NINJ1	NINJ1	ninjurin 1	4814	https://www.ncbi.nlm.nih.gov/gene/?term=4814
FCGR3B	FCGR3B	Fc fragment of IgG receptor IIIb	2215	https://www.ncbi.nlm.nih.gov/gene/?term=2215
CREB5	CREB5	cAMP responsive element binding protein 5	9586	https://www.ncbi.nlm.nih.gov/gene/?term=9586
FUCA2	FUCA2	alpha-L-fucosidase 2	2519	https://www.ncbi.nlm.nih.gov/gene/?term=2519
KLHDC9	KLHDC9	kelch domain containing 9	126823	https://www.ncbi.nlm.nih.gov/gene/?term=126823
MIR3926-2	MIR3926-2	microRNA 3926-2	100500838	https://www.ncbi.nlm.nih.gov/gene/?term=100500838
MIR4774	MIR4774	microRNA 4774	100616356	https://www.ncbi.nlm.nih.gov/gene/?term=100616356
RFTN1	RFTN1	raftlin, lipid raft linker 1	23180	https://www.ncbi.nlm.nih.gov/gene/?term=23180
LOC100132249	LOC100132249	uncharacterized LOC100132249	100132249	https://www.ncbi.nlm.nih.gov/gene/?term=100132249
CD300E	CD300E	CD300e molecule	342510	https://www.ncbi.nlm.nih.gov/gene/?term=342510
CHI3L2	CHI3L2	chitinase 3 like 2	1117	https://www.ncbi.nlm.nih.gov/gene/?term=1117
TEP1	TEP1	telomerase associated protein 1	7011	https://www.ncbi.nlm.nih.gov/gene/?term=7011
PPP1R18	PPP1R18	protein phosphatase 1 regulatory subunit 18	170954	https://www.ncbi.nlm.nih.gov/gene/?term=170954
RELA	RELA	RELA proto-oncogene, NF-kB subunit	5970	https://www.ncbi.nlm.nih.gov/gene/?term=5970
NKG7	NKG7	natural killer cell granule protein 7	4818	https://www.ncbi.nlm.nih.gov/gene/?term=4818
TSPAN5	TSPAN5	tetraspanin 5	10098	https://www.ncbi.nlm.nih.gov/gene/?term=10098
PPP2R3A	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	5523	https://www.ncbi.nlm.nih.gov/gene/?term=5523
MIR4802	MIR4802	microRNA 4802	100616274	https://www.ncbi.nlm.nih.gov/gene/?term=100616274
KCNMB3	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3	27094	https://www.ncbi.nlm.nih.gov/gene/?term=27094
TDRKH	TDRKH	tudor and KH domain containing	11022	https://www.ncbi.nlm.nih.gov/gene/?term=11022
DCUN1D2	DCUN1D2	defective in cullin neddylation 1 domain containing 2	55208	https://www.ncbi.nlm.nih.gov/gene/?term=55208
MAGED2	MAGED2	MAGE family member D2	10916	https://www.ncbi.nlm.nih.gov/gene/?term=10916
NEIL3	NEIL3	nei like DNA glycosylase 3	55247	https://www.ncbi.nlm.nih.gov/gene/?term=55247
SPATC1	SPATC1	spermatogenesis and centriole associated 1	375686	https://www.ncbi.nlm.nih.gov/gene/?term=375686
OLFML2B	OLFML2B	olfactomedin like 2B	25903	https://www.ncbi.nlm.nih.gov/gene/?term=25903
TRAM2-AS1	TRAM2-AS1	TRAM2 antisense RNA 1 (head to head)	401264	https://www.ncbi.nlm.nih.gov/gene/?term=401264
RND1	RND1	Rho family GTPase 1	27289	https://www.ncbi.nlm.nih.gov/gene/?term=27289
MRPS24	MRPS24	mitochondrial ribosomal protein S24	64951	https://www.ncbi.nlm.nih.gov/gene/?term=64951
UNC5C	UNC5C	unc-5 netrin receptor C	8633	https://www.ncbi.nlm.nih.gov/gene/?term=8633
SLAMF9	SLAMF9	SLAM family member 9	89886	https://www.ncbi.nlm.nih.gov/gene/?term=89886
DZIP1L	DZIP1L	DAZ interacting zinc finger protein 1 like	199221	https://www.ncbi.nlm.nih.gov/gene/?term=199221
RBP1	RBP1	retinol binding protein 1	5947	https://www.ncbi.nlm.nih.gov/gene/?term=5947
NOL3	NOL3	nucleolar protein 3	8996	https://www.ncbi.nlm.nih.gov/gene/?term=8996
ADRB2	ADRB2	adrenoceptor beta 2	154	https://www.ncbi.nlm.nih.gov/gene/?term=154
USP53	USP53	ubiquitin specific peptidase 53	54532	https://www.ncbi.nlm.nih.gov/gene/?term=54532
LINC00877	LINC00877	long intergenic non-protein coding RNA 877	285286	https://www.ncbi.nlm.nih.gov/gene/?term=285286
LAT	LAT	linker for activation of T cells	27040	https://www.ncbi.nlm.nih.gov/gene/?term=27040
PKN3	PKN3	protein kinase N3	29941	https://www.ncbi.nlm.nih.gov/gene/?term=29941
MMP7	MMP7	matrix metallopeptidase 7	4316	https://www.ncbi.nlm.nih.gov/gene/?term=4316
ALDH2	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
AGTRAP	AGTRAP	angiotensin II receptor associated protein	57085	https://www.ncbi.nlm.nih.gov/gene/?term=57085
TMCC3	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
VCAN	VCAN	versican	1462	https://www.ncbi.nlm.nih.gov/gene/?term=1462
LOC101928692	LOC101928692	uncharacterized LOC101928692	101928692	https://www.ncbi.nlm.nih.gov/gene/?term=101928692
MIR505	MIR505	microRNA 505	574508	https://www.ncbi.nlm.nih.gov/gene/?term=574508
DHX15	DHX15	DEAH-box helicase 15	1665	https://www.ncbi.nlm.nih.gov/gene/?term=1665
MTMR3	MTMR3	myotubularin related protein 3	8897	https://www.ncbi.nlm.nih.gov/gene/?term=8897
CREM	CREM	cAMP responsive element modulator	1390	https://www.ncbi.nlm.nih.gov/gene/?term=1390
GGH	GGH	gamma-glutamyl hydrolase	8836	https://www.ncbi.nlm.nih.gov/gene/?term=8836
ZKSCAN2	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	342357	https://www.ncbi.nlm.nih.gov/gene/?term=342357
FOXP4	FOXP4	forkhead box P4	116113	https://www.ncbi.nlm.nih.gov/gene/?term=116113
PPIC	PPIC	peptidylprolyl isomerase C	5480	https://www.ncbi.nlm.nih.gov/gene/?term=5480
MIR28	MIR28	microRNA 28	407020	https://www.ncbi.nlm.nih.gov/gene/?term=407020
AKR1B1	AKR1B1	aldo-keto reductase family 1 member B	231	https://www.ncbi.nlm.nih.gov/gene/?term=231
LOC100133331	LOC100133331	uncharacterized LOC100133331	100133331	https://www.ncbi.nlm.nih.gov/gene/?term=100133331
LOC101928146	LOC101928146	uncharacterized LOC101928146	101928146	https://www.ncbi.nlm.nih.gov/gene/?term=101928146
SMARCA5	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8467	https://www.ncbi.nlm.nih.gov/gene/?term=8467
HILPDA	HILPDA	hypoxia inducible lipid droplet associated	29923	https://www.ncbi.nlm.nih.gov/gene/?term=29923
FANK1-AS1	FANK1-AS1	FANK1 antisense RNA 1	101410540	https://www.ncbi.nlm.nih.gov/gene/?term=101410540
CLCN3	CLCN3	chloride voltage-gated channel 3	1182	https://www.ncbi.nlm.nih.gov/gene/?term=1182
GPR132	GPR132	G protein-coupled receptor 132	29933	https://www.ncbi.nlm.nih.gov/gene/?term=29933
LOC101929270	LOC101929270	uncharacterized LOC101929270	101929270	https://www.ncbi.nlm.nih.gov/gene/?term=101929270
MDH1B	MDH1B	malate dehydrogenase 1B	130752	https://www.ncbi.nlm.nih.gov/gene/?term=130752
DNAJC17	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17	55192	https://www.ncbi.nlm.nih.gov/gene/?term=55192
LINC00346	LINC00346	long intergenic non-protein coding RNA 346	283487	https://www.ncbi.nlm.nih.gov/gene/?term=283487
HCK	HCK	HCK proto-oncogene, Src family tyrosine kinase	3055	https://www.ncbi.nlm.nih.gov/gene/?term=3055
MIR1302-8	MIR1302-8	microRNA 1302-8	100302223	https://www.ncbi.nlm.nih.gov/gene/?term=100302223
LINC00944	LINC00944	long intergenic non-protein coding RNA 944	387895	https://www.ncbi.nlm.nih.gov/gene/?term=387895
HS3ST3B1	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1	9953	https://www.ncbi.nlm.nih.gov/gene/?term=9953
CCNG2	CCNG2	cyclin G2	901	https://www.ncbi.nlm.nih.gov/gene/?term=901
TUBA4A	TUBA4A	tubulin alpha 4a	7277	https://www.ncbi.nlm.nih.gov/gene/?term=7277
TBK1	TBK1	TANK binding kinase 1	29110	https://www.ncbi.nlm.nih.gov/gene/?term=29110
PRKAA1	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1	5562	https://www.ncbi.nlm.nih.gov/gene/?term=5562
LY6K	LY6K	lymphocyte antigen 6 family member K	54742	https://www.ncbi.nlm.nih.gov/gene/?term=54742
MET	MET	MET proto-oncogene, receptor tyrosine kinase	4233	https://www.ncbi.nlm.nih.gov/gene/?term=4233
C15orf48	C15orf48	chromosome 15 open reading frame 48	84419	https://www.ncbi.nlm.nih.gov/gene/?term=84419
LIF	LIF	LIF, interleukin 6 family cytokine	3976	https://www.ncbi.nlm.nih.gov/gene/?term=3976
KAZALD1	KAZALD1	Kazal type serine peptidase inhibitor domain 1	81621	https://www.ncbi.nlm.nih.gov/gene/?term=81621
TMEM14C	TMEM14C	transmembrane protein 14C	51522	https://www.ncbi.nlm.nih.gov/gene/?term=51522
GAB2	GAB2	GRB2 associated binding protein 2	9846	https://www.ncbi.nlm.nih.gov/gene/?term=9846
LOC102723507	LOC102723507	uncharacterized LOC102723507	102723507	https://www.ncbi.nlm.nih.gov/gene/?term=102723507
SCN1B	SCN1B	sodium voltage-gated channel beta subunit 1	6324	https://www.ncbi.nlm.nih.gov/gene/?term=6324
GNPNAT1	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1	64841	https://www.ncbi.nlm.nih.gov/gene/?term=64841
ITGB8	ITGB8	integrin subunit beta 8	3696	https://www.ncbi.nlm.nih.gov/gene/?term=3696
NQO2	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2	4835	https://www.ncbi.nlm.nih.gov/gene/?term=4835
MIR760	MIR760	microRNA 760	100126348	https://www.ncbi.nlm.nih.gov/gene/?term=100126348
HEATR6	HEATR6	HEAT repeat containing 6	63897	https://www.ncbi.nlm.nih.gov/gene/?term=63897
LOC101929643	LOC101929643	uncharacterized LOC101929643	101929643	https://www.ncbi.nlm.nih.gov/gene/?term=101929643
LOC101926887	LOC101926887	uncharacterized LOC101926887	101926887	https://www.ncbi.nlm.nih.gov/gene/?term=101926887
TMF1	TMF1	TATA element modulatory factor 1	7110	https://www.ncbi.nlm.nih.gov/gene/?term=7110
ARFIP1	ARFIP1	ADP ribosylation factor interacting protein 1	27236	https://www.ncbi.nlm.nih.gov/gene/?term=27236
PLCD1	PLCD1	phospholipase C delta 1	5333	https://www.ncbi.nlm.nih.gov/gene/?term=5333
PIAS3	PIAS3	protein inhibitor of activated STAT 3	10401	https://www.ncbi.nlm.nih.gov/gene/?term=10401
SARM1	SARM1	sterile alpha and TIR motif containing 1	23098	https://www.ncbi.nlm.nih.gov/gene/?term=23098
LYSMD3	LYSMD3	LysM domain containing 3	116068	https://www.ncbi.nlm.nih.gov/gene/?term=116068
ACER2	ACER2	alkaline ceramidase 2	340485	https://www.ncbi.nlm.nih.gov/gene/?term=340485
PDZK1IP1	PDZK1IP1	PDZK1 interacting protein 1	10158	https://www.ncbi.nlm.nih.gov/gene/?term=10158
