userId	geneSymbol	geneName	entrezgene	gLink
IFITM10	IFITM10	interferon induced transmembrane protein 10	402778	https://www.ncbi.nlm.nih.gov/gene/?term=402778
RNU6-69P	RNU6-69P	RNA, U6 small nuclear 69, pseudogene	100873773	https://www.ncbi.nlm.nih.gov/gene/?term=100873773
FCGR1B	FCGR1B	Fc fragment of IgG receptor Ib	2210	https://www.ncbi.nlm.nih.gov/gene/?term=2210
PKD1L3	PKD1L3	polycystin 1 like 3, transient receptor potential channel interacting	342372	https://www.ncbi.nlm.nih.gov/gene/?term=342372
ITPKB-IT1	ITPKB-IT1	ITPKB intronic transcript 1	100506443	https://www.ncbi.nlm.nih.gov/gene/?term=100506443
MARCH2	MARCH2	membrane associated ring-CH-type finger 2	51257	https://www.ncbi.nlm.nih.gov/gene/?term=51257
CTSG	CTSG	cathepsin G	1511	https://www.ncbi.nlm.nih.gov/gene/?term=1511
PISD	PISD	phosphatidylserine decarboxylase	23761	https://www.ncbi.nlm.nih.gov/gene/?term=23761
TGFBR2	TGFBR2	transforming growth factor beta receptor 2	7048	https://www.ncbi.nlm.nih.gov/gene/?term=7048
DEPDC5	DEPDC5	DEP domain containing 5	9681	https://www.ncbi.nlm.nih.gov/gene/?term=9681
SELPLG	SELPLG	selectin P ligand	6404	https://www.ncbi.nlm.nih.gov/gene/?term=6404
SIRPB2	SIRPB2	signal regulatory protein beta 2	284759	https://www.ncbi.nlm.nih.gov/gene/?term=284759
PLCXD1	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	55344	https://www.ncbi.nlm.nih.gov/gene/?term=55344
FFAR4	FFAR4	free fatty acid receptor 4	338557	https://www.ncbi.nlm.nih.gov/gene/?term=338557
FSCN3	FSCN3	fascin actin-bundling protein 3	29999	https://www.ncbi.nlm.nih.gov/gene/?term=29999
LOC102723725	LOC102723725	uncharacterized LOC102723725	102723725	https://www.ncbi.nlm.nih.gov/gene/?term=102723725
MIR4425	MIR4425	microRNA 4425	100616365	https://www.ncbi.nlm.nih.gov/gene/?term=100616365
H2AFY	H2AFY	H2A histone family member Y	9555	https://www.ncbi.nlm.nih.gov/gene/?term=9555
IFNGR1	IFNGR1	interferon gamma receptor 1	3459	https://www.ncbi.nlm.nih.gov/gene/?term=3459
RAPGEFL1	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	51195	https://www.ncbi.nlm.nih.gov/gene/?term=51195
PDE1B	PDE1B	phosphodiesterase 1B	5153	https://www.ncbi.nlm.nih.gov/gene/?term=5153
PLXNC1	PLXNC1	plexin C1	10154	https://www.ncbi.nlm.nih.gov/gene/?term=10154
RHOQ	RHOQ	ras homolog family member Q	23433	https://www.ncbi.nlm.nih.gov/gene/?term=23433
HMGA1P7	HMGA1P7	high mobility group AT-hook 1 pseudogene 7	387065	https://www.ncbi.nlm.nih.gov/gene/?term=387065
MIR1207	MIR1207	microRNA 1207	100302175	https://www.ncbi.nlm.nih.gov/gene/?term=100302175
DNASE2B	DNASE2B	deoxyribonuclease 2 beta	58511	https://www.ncbi.nlm.nih.gov/gene/?term=58511
FUT7	FUT7	fucosyltransferase 7	2529	https://www.ncbi.nlm.nih.gov/gene/?term=2529
GCSAM	GCSAM	germinal center associated signaling and motility	257144	https://www.ncbi.nlm.nih.gov/gene/?term=257144
PTPN22	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
PDK4	PDK4	pyruvate dehydrogenase kinase 4	5166	https://www.ncbi.nlm.nih.gov/gene/?term=5166
RAB17	RAB17	RAB17, member RAS oncogene family	64284	https://www.ncbi.nlm.nih.gov/gene/?term=64284
LOC100996643	LOC100996643	NA	100996643	https://www.ncbi.nlm.nih.gov/gene/?term=100996643
ACPP	ACPP	acid phosphatase, prostate	55	https://www.ncbi.nlm.nih.gov/gene/?term=55
MIR2355	MIR2355	microRNA 2355	100423036	https://www.ncbi.nlm.nih.gov/gene/?term=100423036
LOC100130698	LOC100130698	uncharacterized LOC100130698	100130698	https://www.ncbi.nlm.nih.gov/gene/?term=100130698
MIR5194	MIR5194	microRNA 5194	100847051	https://www.ncbi.nlm.nih.gov/gene/?term=100847051
PRAM1	PRAM1	PML-RARA regulated adaptor molecule 1	84106	https://www.ncbi.nlm.nih.gov/gene/?term=84106
LOC101928589	LOC101928589	uncharacterized LOC101928589	101928589	https://www.ncbi.nlm.nih.gov/gene/?term=101928589
LOC101929270	LOC101929270	uncharacterized LOC101929270	101929270	https://www.ncbi.nlm.nih.gov/gene/?term=101929270
CR1	CR1	complement C3b/C4b receptor 1 (Knops blood group)	1378	https://www.ncbi.nlm.nih.gov/gene/?term=1378
GPD1	GPD1	glycerol-3-phosphate dehydrogenase 1	2819	https://www.ncbi.nlm.nih.gov/gene/?term=2819
GCHFR	GCHFR	GTP cyclohydrolase I feedback regulator	2644	https://www.ncbi.nlm.nih.gov/gene/?term=2644
IMPA2	IMPA2	inositol monophosphatase 2	3613	https://www.ncbi.nlm.nih.gov/gene/?term=3613
ARAP1	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	116985	https://www.ncbi.nlm.nih.gov/gene/?term=116985
VSIG4	VSIG4	V-set and immunoglobulin domain containing 4	11326	https://www.ncbi.nlm.nih.gov/gene/?term=11326
DPEP2	DPEP2	dipeptidase 2	64174	https://www.ncbi.nlm.nih.gov/gene/?term=64174
CPQ	CPQ	carboxypeptidase Q	10404	https://www.ncbi.nlm.nih.gov/gene/?term=10404
RAP2B	RAP2B	RAP2B, member of RAS oncogene family	5912	https://www.ncbi.nlm.nih.gov/gene/?term=5912
CYB5R1	CYB5R1	cytochrome b5 reductase 1	51706	https://www.ncbi.nlm.nih.gov/gene/?term=51706
TFAP4	TFAP4	transcription factor AP-4	7023	https://www.ncbi.nlm.nih.gov/gene/?term=7023
TMEM86A	TMEM86A	transmembrane protein 86A	144110	https://www.ncbi.nlm.nih.gov/gene/?term=144110
BHLHE41	BHLHE41	basic helix-loop-helix family member e41	79365	https://www.ncbi.nlm.nih.gov/gene/?term=79365
OR11G2	OR11G2	olfactory receptor family 11 subfamily G member 2	390439	https://www.ncbi.nlm.nih.gov/gene/?term=390439
ASAH1	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
LY86	LY86	lymphocyte antigen 86	9450	https://www.ncbi.nlm.nih.gov/gene/?term=9450
GOLGB1	GOLGB1	golgin B1	2804	https://www.ncbi.nlm.nih.gov/gene/?term=2804
ZNF787	ZNF787	zinc finger protein 787	126208	https://www.ncbi.nlm.nih.gov/gene/?term=126208
SNORD38A	SNORD38A	small nucleolar RNA, C/D box 38A	94162	https://www.ncbi.nlm.nih.gov/gene/?term=94162
MIR4706	MIR4706	microRNA 4706	100616490	https://www.ncbi.nlm.nih.gov/gene/?term=100616490
MIR139	MIR139	microRNA 139	406931	https://www.ncbi.nlm.nih.gov/gene/?term=406931
LINC00838	LINC00838	long intergenic non-protein coding RNA 838	100505583	https://www.ncbi.nlm.nih.gov/gene/?term=100505583
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	https://www.ncbi.nlm.nih.gov/gene/?term=113655
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
FBXO30	FBXO30	F-box protein 30	84085	https://www.ncbi.nlm.nih.gov/gene/?term=84085
THUMPD3	THUMPD3	THUMP domain containing 3	25917	https://www.ncbi.nlm.nih.gov/gene/?term=25917
RASSF1	RASSF1	Ras association domain family member 1	11186	https://www.ncbi.nlm.nih.gov/gene/?term=11186
TBC1D10C	TBC1D10C	TBC1 domain family member 10C	374403	https://www.ncbi.nlm.nih.gov/gene/?term=374403
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
LRMP	LRMP	lymphoid restricted membrane protein	4033	https://www.ncbi.nlm.nih.gov/gene/?term=4033
LOC101927756	LOC101927756	uncharacterized LOC101927756	101927756	https://www.ncbi.nlm.nih.gov/gene/?term=101927756
PRKXP1	PRKXP1	PRKX pseudogene 1	441733	https://www.ncbi.nlm.nih.gov/gene/?term=441733
TNFSF13	TNFSF13	TNF superfamily member 13	8741	https://www.ncbi.nlm.nih.gov/gene/?term=8741
FADS2	FADS2	fatty acid desaturase 2	9415	https://www.ncbi.nlm.nih.gov/gene/?term=9415
UTP18	UTP18	UTP18, small subunit processome component	51096	https://www.ncbi.nlm.nih.gov/gene/?term=51096
STX18	STX18	syntaxin 18	53407	https://www.ncbi.nlm.nih.gov/gene/?term=53407
P2RY11	P2RY11	purinergic receptor P2Y11	5032	https://www.ncbi.nlm.nih.gov/gene/?term=5032
MAP3K3	MAP3K3	mitogen-activated protein kinase kinase kinase 3	4215	https://www.ncbi.nlm.nih.gov/gene/?term=4215
OXER1	OXER1	oxoeicosanoid receptor 1	165140	https://www.ncbi.nlm.nih.gov/gene/?term=165140
LUZP1	LUZP1	leucine zipper protein 1	7798	https://www.ncbi.nlm.nih.gov/gene/?term=7798
LOC729683	LOC729683	uncharacterized LOC729683	729683	https://www.ncbi.nlm.nih.gov/gene/?term=729683
PLXDC2	PLXDC2	plexin domain containing 2	84898	https://www.ncbi.nlm.nih.gov/gene/?term=84898
LOC100506388	LOC100506388	uncharacterized LOC100506388	100506388	https://www.ncbi.nlm.nih.gov/gene/?term=100506388
CD63	CD63	CD63 molecule	967	https://www.ncbi.nlm.nih.gov/gene/?term=967
LOC102723733	LOC102723733	uncharacterized LOC102723733	102723733	https://www.ncbi.nlm.nih.gov/gene/?term=102723733
THUMPD3-AS1	THUMPD3-AS1	THUMPD3 antisense RNA 1	440944	https://www.ncbi.nlm.nih.gov/gene/?term=440944
APOC1P1	APOC1P1	apolipoprotein C1 pseudogene 1	342	https://www.ncbi.nlm.nih.gov/gene/?term=342
VNN1	VNN1	vanin 1	8876	https://www.ncbi.nlm.nih.gov/gene/?term=8876
GAS2L3	GAS2L3	growth arrest specific 2 like 3	283431	https://www.ncbi.nlm.nih.gov/gene/?term=283431
SLC6A6	SLC6A6	solute carrier family 6 member 6	6533	https://www.ncbi.nlm.nih.gov/gene/?term=6533
PRL	PRL	prolactin	5617	https://www.ncbi.nlm.nih.gov/gene/?term=5617
DOCK2	DOCK2	dedicator of cytokinesis 2	1794	https://www.ncbi.nlm.nih.gov/gene/?term=1794
SLC17A5	SLC17A5	solute carrier family 17 member 5	26503	https://www.ncbi.nlm.nih.gov/gene/?term=26503
SGSH	SGSH	N-sulfoglucosamine sulfohydrolase	6448	https://www.ncbi.nlm.nih.gov/gene/?term=6448
SLC11A1	SLC11A1	solute carrier family 11 member 1	6556	https://www.ncbi.nlm.nih.gov/gene/?term=6556
S100B	S100B	S100 calcium binding protein B	6285	https://www.ncbi.nlm.nih.gov/gene/?term=6285
GPR34	GPR34	G protein-coupled receptor 34	2857	https://www.ncbi.nlm.nih.gov/gene/?term=2857
GJB2	GJB2	gap junction protein beta 2	2706	https://www.ncbi.nlm.nih.gov/gene/?term=2706
LINC00211	LINC00211	long intergenic non-protein coding RNA 211	101929559	https://www.ncbi.nlm.nih.gov/gene/?term=101929559
DCSTAMP	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
NREP	NREP	neuronal regeneration related protein	9315	https://www.ncbi.nlm.nih.gov/gene/?term=9315
VSTM1	VSTM1	V-set and transmembrane domain containing 1	284415	https://www.ncbi.nlm.nih.gov/gene/?term=284415
C20orf197	C20orf197	chromosome 20 open reading frame 197	284756	https://www.ncbi.nlm.nih.gov/gene/?term=284756
EDEM1	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	9695	https://www.ncbi.nlm.nih.gov/gene/?term=9695
COL4A2-AS2	COL4A2-AS2	COL4A2 antisense 2	100129836	https://www.ncbi.nlm.nih.gov/gene/?term=100129836
ACOT1	ACOT1	acyl-CoA thioesterase 1	641371	https://www.ncbi.nlm.nih.gov/gene/?term=641371
LY75-CD302	LY75-CD302	LY75-CD302 readthrough	100526664	https://www.ncbi.nlm.nih.gov/gene/?term=100526664
C16orf70	C16orf70	chromosome 16 open reading frame 70	80262	https://www.ncbi.nlm.nih.gov/gene/?term=80262
PLCB2	PLCB2	phospholipase C beta 2	5330	https://www.ncbi.nlm.nih.gov/gene/?term=5330
NUP210	NUP210	nucleoporin 210	23225	https://www.ncbi.nlm.nih.gov/gene/?term=23225
SETD7	SETD7	SET domain containing 7, histone lysine methyltransferase	80854	https://www.ncbi.nlm.nih.gov/gene/?term=80854
UCHL1	UCHL1	ubiquitin C-terminal hydrolase L1	7345	https://www.ncbi.nlm.nih.gov/gene/?term=7345
CAMP	CAMP	cathelicidin antimicrobial peptide	820	https://www.ncbi.nlm.nih.gov/gene/?term=820
LMO7	LMO7	LIM domain 7	4008	https://www.ncbi.nlm.nih.gov/gene/?term=4008
LOC100507642	LOC100507642	uncharacterized LOC100507642	100507642	https://www.ncbi.nlm.nih.gov/gene/?term=100507642
VPS37B	VPS37B	VPS37B, ESCRT-I subunit	79720	https://www.ncbi.nlm.nih.gov/gene/?term=79720
COX14	COX14	cytochrome c oxidase assembly factor COX14	84987	https://www.ncbi.nlm.nih.gov/gene/?term=84987
PDXK	PDXK	pyridoxal kinase	8566	https://www.ncbi.nlm.nih.gov/gene/?term=8566
CLEC7A	CLEC7A	C-type lectin domain containing 7A	64581	https://www.ncbi.nlm.nih.gov/gene/?term=64581
EIF4EBP3	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	8637	https://www.ncbi.nlm.nih.gov/gene/?term=8637
JAKMIP2	JAKMIP2	janus kinase and microtubule interacting protein 2	9832	https://www.ncbi.nlm.nih.gov/gene/?term=9832
LTB4R	LTB4R	leukotriene B4 receptor	1241	https://www.ncbi.nlm.nih.gov/gene/?term=1241
CAMKK1	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	84254	https://www.ncbi.nlm.nih.gov/gene/?term=84254
MTAP	MTAP	methylthioadenosine phosphorylase	4507	https://www.ncbi.nlm.nih.gov/gene/?term=4507
DNAH10	DNAH10	dynein axonemal heavy chain 10	196385	https://www.ncbi.nlm.nih.gov/gene/?term=196385
SPRED2	SPRED2	sprouty related EVH1 domain containing 2	200734	https://www.ncbi.nlm.nih.gov/gene/?term=200734
TPTE2P5	TPTE2P5	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 5	100616668	https://www.ncbi.nlm.nih.gov/gene/?term=100616668
CD300LF	CD300LF	CD300 molecule like family member f	146722	https://www.ncbi.nlm.nih.gov/gene/?term=146722
LOC101928132	LOC101928132	uncharacterized LOC101928132	101928132	https://www.ncbi.nlm.nih.gov/gene/?term=101928132
CAMK1D	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
UCP2	UCP2	uncoupling protein 2	7351	https://www.ncbi.nlm.nih.gov/gene/?term=7351
SPATA12	SPATA12	spermatogenesis associated 12	353324	https://www.ncbi.nlm.nih.gov/gene/?term=353324
LINC00544	LINC00544	long intergenic non-protein coding RNA 544	440131	https://www.ncbi.nlm.nih.gov/gene/?term=440131
DHRS9	DHRS9	dehydrogenase/reductase 9	10170	https://www.ncbi.nlm.nih.gov/gene/?term=10170
RHOBTB1	RHOBTB1	Rho related BTB domain containing 1	9886	https://www.ncbi.nlm.nih.gov/gene/?term=9886
LGALS9C	LGALS9C	galectin 9C	654346	https://www.ncbi.nlm.nih.gov/gene/?term=654346
LOC100996455	LOC100996455	uncharacterized LOC100996455	100996455	https://www.ncbi.nlm.nih.gov/gene/?term=100996455
HAMP	HAMP	hepcidin antimicrobial peptide	57817	https://www.ncbi.nlm.nih.gov/gene/?term=57817
PCK2	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial	5106	https://www.ncbi.nlm.nih.gov/gene/?term=5106
STX7	STX7	syntaxin 7	8417	https://www.ncbi.nlm.nih.gov/gene/?term=8417
MIR7845	MIR7845	microRNA 7845	102465835	https://www.ncbi.nlm.nih.gov/gene/?term=102465835
LINC00663	LINC00663	long intergenic non-protein coding RNA 663	284440	https://www.ncbi.nlm.nih.gov/gene/?term=284440
NDUFAF6	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6	137682	https://www.ncbi.nlm.nih.gov/gene/?term=137682
CYB5D1	CYB5D1	cytochrome b5 domain containing 1	124637	https://www.ncbi.nlm.nih.gov/gene/?term=124637
RNF175	RNF175	ring finger protein 175	285533	https://www.ncbi.nlm.nih.gov/gene/?term=285533
RGS19	RGS19	regulator of G protein signaling 19	10287	https://www.ncbi.nlm.nih.gov/gene/?term=10287
PLBD1	PLBD1	phospholipase B domain containing 1	79887	https://www.ncbi.nlm.nih.gov/gene/?term=79887
S100A9	S100A9	S100 calcium binding protein A9	6280	https://www.ncbi.nlm.nih.gov/gene/?term=6280
RAB12	RAB12	RAB12, member RAS oncogene family	201475	https://www.ncbi.nlm.nih.gov/gene/?term=201475
RNF216-IT1	RNF216-IT1	RNF216 intronic transcript 1	100874342	https://www.ncbi.nlm.nih.gov/gene/?term=100874342
LOC100652758	LOC100652758	uncharacterized LOC100652758	100652758	https://www.ncbi.nlm.nih.gov/gene/?term=100652758
HPCAL1	HPCAL1	hippocalcin like 1	3241	https://www.ncbi.nlm.nih.gov/gene/?term=3241
TAMM41	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	132001	https://www.ncbi.nlm.nih.gov/gene/?term=132001
CD36	CD36	CD36 molecule	948	https://www.ncbi.nlm.nih.gov/gene/?term=948
WDR89	WDR89	WD repeat domain 89	112840	https://www.ncbi.nlm.nih.gov/gene/?term=112840
MOGAT1	MOGAT1	monoacylglycerol O-acyltransferase 1	116255	https://www.ncbi.nlm.nih.gov/gene/?term=116255
CDKN2AIP	CDKN2AIP	CDKN2A interacting protein	55602	https://www.ncbi.nlm.nih.gov/gene/?term=55602
CASS4	CASS4	Cas scaffold protein family member 4	57091	https://www.ncbi.nlm.nih.gov/gene/?term=57091
EPAS1	EPAS1	endothelial PAS domain protein 1	2034	https://www.ncbi.nlm.nih.gov/gene/?term=2034
C15orf62	C15orf62	chromosome 15 open reading frame 62	643338	https://www.ncbi.nlm.nih.gov/gene/?term=643338
DENND2D	DENND2D	DENN domain containing 2D	79961	https://www.ncbi.nlm.nih.gov/gene/?term=79961
MIR4787	MIR4787	microRNA 4787	100616138	https://www.ncbi.nlm.nih.gov/gene/?term=100616138
LOC285074	LOC285074	NA	285074	https://www.ncbi.nlm.nih.gov/gene/?term=285074
KLHL8	KLHL8	kelch like family member 8	57563	https://www.ncbi.nlm.nih.gov/gene/?term=57563
UPF3A	UPF3A	UPF3A, regulator of nonsense mediated mRNA decay	65110	https://www.ncbi.nlm.nih.gov/gene/?term=65110
C20orf202	C20orf202	chromosome 20 open reading frame 202	400831	https://www.ncbi.nlm.nih.gov/gene/?term=400831
MIR145	MIR145	microRNA 145	406937	https://www.ncbi.nlm.nih.gov/gene/?term=406937
LONRF3	LONRF3	LON peptidase N-terminal domain and ring finger 3	79836	https://www.ncbi.nlm.nih.gov/gene/?term=79836
RNF13	RNF13	ring finger protein 13	11342	https://www.ncbi.nlm.nih.gov/gene/?term=11342
FOXO1	FOXO1	forkhead box O1	2308	https://www.ncbi.nlm.nih.gov/gene/?term=2308
CISH	CISH	cytokine inducible SH2 containing protein	1154	https://www.ncbi.nlm.nih.gov/gene/?term=1154
FCGRT	FCGRT	Fc fragment of IgG receptor and transporter	2217	https://www.ncbi.nlm.nih.gov/gene/?term=2217
ERVFRD-1	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope	405754	https://www.ncbi.nlm.nih.gov/gene/?term=405754
CES3	CES3	carboxylesterase 3	23491	https://www.ncbi.nlm.nih.gov/gene/?term=23491
ZNF141	ZNF141	zinc finger protein 141	7700	https://www.ncbi.nlm.nih.gov/gene/?term=7700
MIR4777	MIR4777	microRNA 4777	100616317	https://www.ncbi.nlm.nih.gov/gene/?term=100616317
PLIN2	PLIN2	perilipin 2	123	https://www.ncbi.nlm.nih.gov/gene/?term=123
AOX2P	AOX2P	aldehyde oxidase 2 pseudogene	344454	https://www.ncbi.nlm.nih.gov/gene/?term=344454
LST1	LST1	leukocyte specific transcript 1	7940	https://www.ncbi.nlm.nih.gov/gene/?term=7940
ELF2	ELF2	E74 like ETS transcription factor 2	1998	https://www.ncbi.nlm.nih.gov/gene/?term=1998
SNORD121A	SNORD121A	small nucleolar RNA, C/D box 121A	100113379	https://www.ncbi.nlm.nih.gov/gene/?term=100113379
TCN1	TCN1	transcobalamin 1	6947	https://www.ncbi.nlm.nih.gov/gene/?term=6947
TWF2	TWF2	twinfilin actin binding protein 2	11344	https://www.ncbi.nlm.nih.gov/gene/?term=11344
CYBRD1	CYBRD1	cytochrome b reductase 1	79901	https://www.ncbi.nlm.nih.gov/gene/?term=79901
ZNF124	ZNF124	zinc finger protein 124	7678	https://www.ncbi.nlm.nih.gov/gene/?term=7678
C1QA	C1QA	complement C1q A chain	712	https://www.ncbi.nlm.nih.gov/gene/?term=712
SH3BP5	SH3BP5	SH3 domain binding protein 5	9467	https://www.ncbi.nlm.nih.gov/gene/?term=9467
FLI1	FLI1	Fli-1 proto-oncogene, ETS transcription factor	2313	https://www.ncbi.nlm.nih.gov/gene/?term=2313
ZRSR2	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	8233	https://www.ncbi.nlm.nih.gov/gene/?term=8233
CALML4	CALML4	calmodulin like 4	91860	https://www.ncbi.nlm.nih.gov/gene/?term=91860
THRA	THRA	thyroid hormone receptor alpha	7067	https://www.ncbi.nlm.nih.gov/gene/?term=7067
TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	7305	https://www.ncbi.nlm.nih.gov/gene/?term=7305
LOC401127	LOC401127	WD repeat domain 5 pseudogene	401127	https://www.ncbi.nlm.nih.gov/gene/?term=401127
CHCHD10	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	400916	https://www.ncbi.nlm.nih.gov/gene/?term=400916
UTRN	UTRN	utrophin	7402	https://www.ncbi.nlm.nih.gov/gene/?term=7402
ST3GAL6	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	10402	https://www.ncbi.nlm.nih.gov/gene/?term=10402
MIR4799	MIR4799	microRNA 4799	100616246	https://www.ncbi.nlm.nih.gov/gene/?term=100616246
HTRA4	HTRA4	HtrA serine peptidase 4	203100	https://www.ncbi.nlm.nih.gov/gene/?term=203100
OSBPL1A	OSBPL1A	oxysterol binding protein like 1A	114876	https://www.ncbi.nlm.nih.gov/gene/?term=114876
SARDH	SARDH	sarcosine dehydrogenase	1757	https://www.ncbi.nlm.nih.gov/gene/?term=1757
CD1C	CD1C	CD1c molecule	911	https://www.ncbi.nlm.nih.gov/gene/?term=911
SLC31A2	SLC31A2	solute carrier family 31 member 2	1318	https://www.ncbi.nlm.nih.gov/gene/?term=1318
CD14	CD14	CD14 molecule	929	https://www.ncbi.nlm.nih.gov/gene/?term=929
GALNT11	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11	63917	https://www.ncbi.nlm.nih.gov/gene/?term=63917
LOC101928377	LOC101928377	uncharacterized LOC101928377	101928377	https://www.ncbi.nlm.nih.gov/gene/?term=101928377
ARRB2	ARRB2	arrestin beta 2	409	https://www.ncbi.nlm.nih.gov/gene/?term=409
RGCC	RGCC	regulator of cell cycle	28984	https://www.ncbi.nlm.nih.gov/gene/?term=28984
HLA-DRB5	HLA-DRB5	major histocompatibility complex, class II, DR beta 5	3127	https://www.ncbi.nlm.nih.gov/gene/?term=3127
TBXAS1	TBXAS1	thromboxane A synthase 1	6916	https://www.ncbi.nlm.nih.gov/gene/?term=6916
LOC100287896	LOC100287896	uncharacterized LOC100287896	100287896	https://www.ncbi.nlm.nih.gov/gene/?term=100287896
ZBTB1	ZBTB1	zinc finger and BTB domain containing 1	22890	https://www.ncbi.nlm.nih.gov/gene/?term=22890
MADD	MADD	MAP kinase activating death domain	8567	https://www.ncbi.nlm.nih.gov/gene/?term=8567
TMEM144	TMEM144	transmembrane protein 144	55314	https://www.ncbi.nlm.nih.gov/gene/?term=55314
ID3	ID3	inhibitor of DNA binding 3, HLH protein	3399	https://www.ncbi.nlm.nih.gov/gene/?term=3399
ASGR2	ASGR2	asialoglycoprotein receptor 2	433	https://www.ncbi.nlm.nih.gov/gene/?term=433
NLRC4	NLRC4	NLR family CARD domain containing 4	58484	https://www.ncbi.nlm.nih.gov/gene/?term=58484
